Service Item In Oks,Service Item Description,Name,Environment Name,Contract Start Date,Contract End Date
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLH,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLH-DEV1,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLH-DEV3,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLH-DR,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLH-TEST,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLI,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLI-DR,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,American University of Sharjah,EWLI-TEST,2022-08-01 00:00:00,2025-07-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Aqalat Company Limited,EQVS,2020-09-07 00:00:00,2023-09-06 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Aqalat Company Limited,EQVS-DR,2020-09-07 00:00:00,2023-09-06 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Aqalat Company Limited,EQVS-TEST,2020-09-07 00:00:00,2023-09-06 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arab National Bank,EVHN,2021-11-29 00:00:00,2025-01-21 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arab National Bank,EVHN-DEV1,2021-11-29 00:00:00,2025-01-21 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arab National Bank,EVHN-DR,2021-11-29 00:00:00,2025-01-21 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arab National Bank,EVHN-TEST,2021-11-29 00:00:00,2025-01-21 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES,2020-10-31 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES,2021-11-02 00:00:00,2023-10-30 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES-DEV1,2020-10-31 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES-DEV1,2021-11-02 00:00:00,2023-10-30 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES-DR,2020-10-31 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES-DR,2021-11-02 00:00:00,2023-10-30 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES-TEST,2020-10-31 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ERES-TEST,2021-11-02 00:00:00,2023-10-30 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ETIV,2020-10-31 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ETIV,2021-11-02 00:00:00,2023-10-30 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ETIV-DR,2020-10-31 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ETIV-DR,2021-11-02 00:00:00,2023-10-30 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ETIV-TEST,2020-10-31 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Centres Company,ETIV-TEST,2021-11-02 00:00:00,2023-10-30 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DEV1,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DEV1,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DEV2,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DEV2,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DEV3,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DEV3,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DR,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-DR,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-TEST,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,ENHJ-TEST,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ-DEV1,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ-DEV1,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ-DR,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ-DR,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ-TEST,2019-09-15 00:00:00,2025-09-14 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Arabian Internet & Communications Services Company Ltd,EPWQ-TEST,2019-11-08 00:00:00,2023-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Asharq News Services Ltd,EMRB,2019-07-24 00:00:00,2024-07-23 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Asharq News Services Ltd,EMRB-DR,2019-07-24 00:00:00,2024-07-23 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Asharq News Services Ltd,EMRB-TEST,2019-07-24 00:00:00,2024-07-23 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Aviation Services Company,EWOO,2022-09-13 00:00:00,2025-09-12 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Aviation Services Company,EWOO-TEST,2022-09-13 00:00:00,2025-09-12 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Aviation Services Company,EWOP,2022-09-13 00:00:00,2025-09-12 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Aviation Services Company,EWOP-TEST,2022-09-13 00:00:00,2025-09-12 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Awqaf Investment Company,EVWU,2022-02-02 00:00:00,2025-02-01 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Awqaf Investment Company,EVWU-DR,2022-02-02 00:00:00,2025-02-01 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Awqaf Investment Company,EVWU-TEST,2022-02-02 00:00:00,2025-02-01 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Azmeel Contracting Co,Ltd.",EXBT,2022-12-12 00:00:00,2025-12-11 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Azmeel Contracting Co,Ltd.",EXBT-TEST,2022-12-12 00:00:00,2025-12-11 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BIAC,ELHJ,2019-03-30 00:00:00,2024-03-29 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BIAC,ELHJ-DR,2019-03-30 00:00:00,2024-03-29 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BIAC,ELHJ-TEST,2019-03-30 00:00:00,2024-03-29 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BNP  Bahrain,HDMZ,2017-05-17 00:00:00,2024-05-16 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BNP  Bahrain,HDMZ-DR,2017-05-17 00:00:00,2024-05-16 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BNP  Bahrain,HDMZ-TEST,2017-05-17 00:00:00,2024-05-16 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUKHATIR INVESTMENTS LTD.,EVZS,2022-05-18 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUKHATIR INVESTMENTS LTD.,EVZS-TEST,2022-05-18 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUKHATIR INVESTMENTS LTD.,EVZT,2022-05-18 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUKHATIR INVESTMENTS LTD.,EVZT-DEV1,2022-05-18 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUKHATIR INVESTMENTS LTD.,EVZT-DR,2022-05-18 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUKHATIR INVESTMENTS LTD.,EVZT-TEST,2022-05-18 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUPA Arabia for Cooperative Insurance,EPXG,2020-06-15 00:00:00,2999-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUPA Arabia for Cooperative Insurance,EPXG-DR,2020-06-15 00:00:00,2999-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,BUPA Arabia for Cooperative Insurance,EPXG-TEST,2020-06-15 00:00:00,2999-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Balubaid Group of Companies,EXAM,2022-11-25 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Balubaid Group of Companies,EXAM-TEST,2022-11-25 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Balubaid Group of Companies,EXAO,2022-11-25 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Balubaid Group of Companies,EXAO-TEST,2022-11-25 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Balubaid Group of Companies,EXAP,2022-11-25 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Balubaid Group of Companies,EXAP-TEST,2022-11-25 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Barwa Real Estate Company,EUHN,2021-08-12 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Barwa Real Estate Company,EUHN-DEV1,2021-08-12 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Barwa Real Estate Company,EUHN-DR,2021-08-12 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Barwa Real Estate Company,EUHN-TEST,2021-08-12 00:00:00,
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boubyan Bank,EVNA,2022-09-30 00:00:00,2025-09-29 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boubyan Bank,EVNA-DR,2022-09-30 00:00:00,2025-09-29 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boubyan Bank,EVNA-TEST,2022-09-30 00:00:00,2025-09-29 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boursa Kuwait Securities Company (K.P.S.C),EUVW,2021-10-29 00:00:00,2024-10-28 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boursa Kuwait Securities Company (K.P.S.C),EUVW-DEV1,2021-10-29 00:00:00,2024-10-28 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boursa Kuwait Securities Company (K.P.S.C),EUVW-TEST,2021-10-29 00:00:00,2024-10-28 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boursa Kuwait Securities Company (K.P.S.C),EUWB,2021-10-29 00:00:00,2024-10-28 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boursa Kuwait Securities Company (K.P.S.C),EUWB-DR,2021-10-29 00:00:00,2024-10-28 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boursa Kuwait Securities Company (K.P.S.C),EUWB-TEST,2021-10-29 00:00:00,2024-10-28 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boutique Hospitality Collection Co.,EUTE,2021-10-26 00:00:00,2024-10-25 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boutique Hospitality Collection Co.,EUTE-DR,2021-10-26 00:00:00,2024-10-25 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Boutique Hospitality Collection Co.,EUTE-TEST,2021-10-26 00:00:00,2024-10-25 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,CAMBRIDGE MEDICAL & REHABILITATION CENTER,ENTO,2019-11-18 00:00:00,2022-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,CAMBRIDGE MEDICAL & REHABILITATION CENTER,ENTO-TEST,2019-11-18 00:00:00,2022-12-31 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Canadian University Dubai,EUFK,2021-06-14 00:00:00,2024-06-13 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Canadian University Dubai,EUFK-DR,2021-06-14 00:00:00,2024-06-13 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Canadian University Dubai,EUFK-TEST,2021-06-14 00:00:00,2024-06-13 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Center for Governance,ETKO,2021-05-19 00:00:00,2024-05-18 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Center for Governance,ETKO-DR,2021-05-19 00:00:00,2024-05-18 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Center for Governance,ETKO-TEST,2021-05-19 00:00:00,2024-05-18 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Cognizant Technology Solutions US Corporation,ECQG,2016-01-10 00:00:00,2023-05-17 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Cognizant Technology Solutions US Corporation,ECQG-TEST,2016-01-10 00:00:00,2023-05-17 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Cognizant Technology Solutions US Corporation,ELOL,2016-01-10 00:00:00,2023-05-17 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Cognizant Technology Solutions US Corporation,ELOL-TEST,2016-01-10 00:00:00,2023-05-17 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Communication & Information Technology Commission - CITC,ETNQ,2021-05-03 00:00:00,2023-05-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Communication & Information Technology Commission - CITC,ETNQ-DEV1,2021-05-03 00:00:00,2023-05-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Communication & Information Technology Commission - CITC,ETNQ-DR,2021-05-03 00:00:00,2023-05-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Communication & Information Technology Commission - CITC,ETNQ-TEST,2021-05-03 00:00:00,2023-05-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Cummins Arabia,HDJD,2017-02-12 00:00:00,2024-02-11 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Cummins Arabia,HDJD-DR,2017-02-12 00:00:00,2024-02-11 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,Cummins Arabia,HDJD-TEST,2017-02-12 00:00:00,2024-02-11 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",EFKD,2021-03-03 00:00:00,2027-03-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",EFKD-DEV1,2021-03-03 00:00:00,2027-03-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",EFKD-DEV2,2021-03-03 00:00:00,2027-03-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",EFKD-TEST,2021-03-03 00:00:00,2027-03-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",ELXC,2021-03-03 00:00:00,2027-03-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",ELXC-DEV1,2021-03-03 00:00:00,2027-03-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",ELXC-TEST,2021-03-03 00:00:00,2027-03-02 00:00:00
B90764,Oracle Fusion Payroll Cloud Service for Middle East - Hosted Employee,"Cummins, Inc.",ESPX,2021-03-03 00:00:00,2027-03-02 00:00:00
